"","V1","V2","generated_from"
"744","Bamberg","Villingen-Schwenningen",149
"745","StraÃŸburg","Bamberg",149
"746","Dortmund","Bamberg",149
"747","Start","End",225
"748","Berlin","Bansin",225
"749","Bansin","Pasewalk",225
"750","Hamburg","Bansin",225
"751","Rostock","Bansin",225
"752","Greifswald","Bansin",225
"753","Start","End",104
"754","Berlin","Bautzen",104
"755","Chemnitz","Bautzen",104
"756","MÃ¼nchen","Bautzen",104
"757","Bautzen","KÃ¶then",104
"758","Bautzen","Dessau",104
"759","Bautzen","Liberec",104
"760","NÃ¼rnberg","Bautzen",104
"761","Bamberg","Bautzen",104
"762","Erlangen","Bautzen",104
"763","Ingolstadt","Bautzen",104
"764","Bautzen","Breslau",104
"765","Spremberg","Bautzen",104
"766","Bernburg","Bautzen",104
"767","Cottbus","Bautzen",104
"768","Start","End",124
"769","MÃ¼nchen","Bayreuth",124
"770","Bayreuth","Bamberg",124
"771","Bayreuth","Schweinfurt",124
"772","Berlin","Bayreuth",124
"773","WÃ¼rzburg","Bayreuth",124
"774","Bayreuth","Halle",124
"775","Frankfurt","Bayreuth",124
"776","Hamburg","Bayreuth",124
"777","Bayreuth","Prag",124
"778","Leipzig","Bayreuth",124
"779","Bayreuth","Dresden",124
"780","ZÃ¼rich","Bayreuth",124
"781","KÃ¶ln","Bayreuth",124
"782","Bayreuth","Ingolstadt",124
"783","Bayreuth","Amsterdam",124
"784","Bayreuth","Jena",124
"785","Bayreuth","Ulm",124
"786","Bayreuth","Augsburg",124
"787","DÃ¼sseldorf","Bayreuth",124
"788","Bayreuth","TÃ¼bingen",124
"789","Karlsruhe","Bayreuth",124
"790","Bayreuth","Hannover",124
"791","Bayreuth","FÃ¼rth",124
"792","Bayreuth","Erfurt",124
"793","Bayreuth","Chemnitz",124
"794","Bayreuth","MÃ¼nchen-Flughafen",124
"795","Braunschweig","Bayreuth",124
"796","Freiburg","Bayreuth",124
"797","Bayreuth","Reutlingen",124
"798","Bayreuth","Weimar",124
"799","Bayreuth","Salzburg",124
"800","Bayreuth","Cheb",124
"801","Stuttgart","Bayreuth",124
"802","Bayreuth","Seefeld",124
"803","Bayreuth","Riwne",124
"804","Bayreuth","Rostock",124
"805","Bayreuth","Villingen-Schwenningen",124
"806","Bayreuth","Lwiw",124
"807","Bayreuth","Warschau",124
"808","Bayreuth","Pilsen",124
"809","Bayreuth","Breslau",124
"810","Bayreuth","Garmisch-Partenkirchen",124
"811","Bayreuth","Schleiz",124
"812","Bayreuth","Goslar",124
"813","Bayreuth","Legnica",124
"814","Titisee-Neustadt","Bayreuth",124
"815","Bayreuth","Innsbruck",124
"816","Bayreuth","Wernigerode",124
"817","Bayreuth","Zgorzelec",124
"818","Bayreuth","Quedlinburg",124
"819","Bayreuth","GÃ¶rlitz",124
"820","Kehl","Bayreuth",124
"821","Bayreuth","Sieradz",124
"822","StraÃŸburg","Bayreuth",124
"823","Bayreuth","Gotha",124
"824","Bayreuth","BolesÅ‚awiec",124
"825","Bayreuth","Utrecht",124
"826","Bayreuth","Baden-Baden",124
"827","Bayreuth","Eisenach",124
"828","Konstanz","Bayreuth",124
"829","Bayreuth","Ansbach",124
"830","Bayreuth","Isselburg",124
"831","Bayreuth","Pforzheim",124
"832","Meersburg","Bayreuth",124
"833","Bayreuth","Heidenheim",124
"834","Bayreuth","Duisburg",124
"835","Bayreuth","Aalen",124
"836","Friedrichshafen","Bayreuth",124
"837","Bayreuth","Magdeburg",124
"838","Frankfurt Flughafen","Bayreuth",124
"839","Bayreuth","Helmstedt",124
"840","Bayreuth","Plauen",124
"841","Bayreuth","Neckarsulm",124
"842","Bayreuth","Kiew",124
"843","Heilbronn","Bayreuth",124
"844","Bayreuth","Karlsbad",124
"845","Bayreuth","Schytomyr",124
"846","Start","End",122
"847","Hamburg","Bergen (Celle)",122
"848","Berlin","Bergen (Celle)",122
"849","Leipzig","Bergen (Celle)",122
"850","Bergen (Celle)","Braunschweig",122
"851","Bergen (Celle)","Magdeburg",122
"852","Start","End",122
"853","Berlin","Bergen auf RÃ¼gen",122
"854","Rostock","Bergen auf RÃ¼gen",122
"855","Leipzig","Bergen auf RÃ¼gen",122
"856","Dresden","Bergen auf RÃ¼gen",122
"857","Greifswald","Bergen auf RÃ¼gen",122
"858","Hamburg","Bergen auf RÃ¼gen",122
"859","Schwerin","Bergen auf RÃ¼gen",122
"860","Bergen auf RÃ¼gen","Bernau bei Berlin",122
"861","Bergen auf RÃ¼gen","Leipzig/Halle Flughafen",122
"862","Start","End",88
"863","Berlin","Paris",88
"864","Berlin","Amsterdam",88
"865","Berlin","Hamburg",88
"866","Berlin","MÃ¼nchen",88
"867","Berlin","Frankfurt",88
"868","Berlin","KÃ¶ln",88
"869","Berlin","Essen",88
"870","Berlin","Stuttgart",88
"871","Berlin","Leipzig",88
"872","Berlin","Leipzig/Halle Flughafen",88
"873","Berlin","Dresden",88
"874","Berlin","DÃ¼sseldorf",88
"875","Berlin","Dortmund",88
"876","Berlin","Wien",88
"877","Berlin","Heidelberg",88
"878","Berlin","Prag",88
"879","Berlin","Hannover",88
"880","Berlin","Halle",88
"881","Berlin","ZÃ¼rich",88
"882","Berlin","Kopenhagen",88
"883","Berlin","NÃ¼rnberg",88
"884","Berlin","Bremen",88
"885","Berlin","Budapest",88
"886","Berlin","Rostock",88
"887","Berlin","Stockholm",88
"888","Berlin","Blankenburg",88
"889","Berlin","Antwerpen",88
"890","Berlin","Warschau",88
"891","Berlin","Weimar",88
"892","Berlin","Nijmegen",88
"893","Berlin","Magdeburg",88
"894","Berlin","Mannheim",88
"895","Berlin","Salzburg",88
"896","Berlin","Kassel",88
"897","Berlin","Zagreb",88
"898","Berlin","Kiel",88
"899","Berlin","Braunschweig",88
"900","Berlin","Krakau",88
"901","Berlin","BrÃ¼ssel",88
"902","Berlin","Oslo",88
"903","Berlin","Cottbus",88
"904","Berlin","Breslau",88
"905","Berlin","Stettin",88
"906","Berlin","WarnemÃ¼nde",88
"907","Berlin","SaarbrÃ¼cken",88
"908","Berlin","MÃ¼nster",88
"909","Berlin","Mailand",88
"910","Berlin","GÃ¶teborg",88
"911","Berlin","Malchow",88
"912","Berlin","Chemnitz",88
"913","Berlin","Aarhus",88
"914","Berlin","Karlsruhe",88
"915","Berlin","Usedom",88
"916","Berlin","Innsbruck",88
"917","Berlin","Bielefeld",88
"918","Berlin","Ljubljana",88
"919","Berlin","Stralsund",88
"920","Berlin","Kiew",88
"921","Berlin","Freiburg",88
"922","Berlin","Friedrichshafen",88
"923","Berlin","Bonn",88
"924","Berlin","Erfurt",88
"925","Berlin","LÃ¼beck",88
"926","Berlin","Stade",88
"927","Berlin","Greifswald",88
"928","Berlin","Bratislava",88
"929","Berlin","Danzig",88
"930","Berlin","Memmingen",88
"931","Berlin","Gera",88
"932","Berlin","Eindhoven",88
"933","Berlin","Mainz",88
"934","Berlin","Aalborg",88
"935","Berlin","Rotterdam",88
"936","Berlin","Augsburg",88
"937","Berlin","Jena",88
"938","Berlin","Aachen",88
"939","Berlin","Duisburg",88
"940","Berlin","Bergen (Celle)",88
"941","Berlin","OsnabrÃ¼ck",88
"942","Berlin","Heide",88
"943","Berlin","Neubrandenburg",88
"944","Berlin","Schwerin",88
"945","Berlin","GÃ¶ttingen",88
"946","Berlin","MalmÃ¶",88
"947","Berlin","Dessau",88
"948","Berlin","Regensburg",88
"949","Berlin","Bochum",88
"950","Berlin","Luxemburg",88
"951","Berlin","WÃ¼rzburg",88
"952","Berlin","GÃ¶rlitz",88
"953","Berlin","Flensburg",88
"954","Berlin","Sarajevo",88
"955","Berlin","Hof",88
"956","Berlin","Darmstadt",88
"957","Berlin","Gransee",88
"958","Berlin","Oldenburg",88
"959","Berlin","Wuppertal",88
"960","Berlin","Paderborn",88
"961","Berlin","Ulm",88
"962","Berlin","Singen",88
"963","Berlin","Linz",88
"964","Berlin","Bukarest",88
"965","Berlin","Gotha",88
"966","Berlin","Bamberg",88
"967","Berlin","Wiesbaden",88
"968","Berlin","Baden-Baden",88
"969","Berlin","Ingolstadt",88
"970","Berlin","Wismar",88
"971","Berlin","Kahla",88
"972","Berlin","Seefeld",88
"973","Berlin","Lwiw",88
"974","Berlin","Koblenz",88
"975","Berlin","Passau",88
"976","Berlin","Klagenfurt",88
"977","Berlin","Groningen",88
"978","Berlin","Neustrelitz",88
"979","Berlin","Bayreuth",88
"980","Berlin","Hildesheim",88
"981","Berlin","Heringsdorf",88
"982","Berlin","Posen",88
"983","Berlin","Dahme",88
"984","Berlin","Trier",88
"985","Berlin","Binz",88
"986","Berlin","Fulda",88
"987","Berlin","KÃ¼hlungsborn",88
"988","Berlin","Marburg",88
"989","Berlin","Krefeld",88
"990","Berlin","Hamm",88
"991","Berlin","MÃ¶nchengladbach",88
"992","Berlin","Erlangen",88
"993","Berlin","Oberhausen",88
"994","Berlin","Zwickau",88
"995","Berlin","Heilbronn",88
"996","Berlin","Bremerhaven",88
"997","Berlin","StraÃŸburg",88
"998","Berlin","Kaiserslautern",88
"999","Berlin","Konstanz",88
"1000","Berlin","GieÃŸen",88
"1001","Berlin","Soltau",88
"1002","Berlin","Wernigerode",88
"1003","Berlin","Sibiu",88
"1004","Berlin","Zingst",88
"1005","Berlin","Gelsenkirchen",88
"1006","Berlin","Ahlbeck",88
"1007","Berlin","Maastricht",88
"1008","Berlin","Bozen",88
"1009","Berlin","Utrecht",88
"1010","Berlin","Deggendorf",88
"1011","Berlin","Herzberg",88
"1012","Berlin","Eisenach",88
"1013","Berlin","Quedlinburg",88
"1014","Berlin","BrÃ¼nn",88
"1015","Berlin","Den Haag",88
"1016","Berlin","Straubing",88
"1017","Berlin","Siegen",88
"1018","Berlin","NeumÃ¼nster",88
"1019","Berlin","TÃ¼bingen",88
"1020","Berlin","Goslar",88
"1021","Berlin","Wilhelmshaven",88
"1022","Berlin","Offenburg",88
"1023","Berlin","Bautzen",88
"1024","Berlin","Leer",88
"1025","Berlin","Deva",88
"1026","Berlin","Prerow",88
"1027","Berlin","Cuxhaven",88
"1028","Berlin","Ravensburg",88
"1029","Berlin","Heidenheim",88
"1030","Berlin","Celle",88
"1031","Berlin","Lindau",88
"1032","Berlin","Ahrenshoop",88
"1033","Berlin","Anklam",88
"1034","Berlin","Triest",88
"1035","Berlin","Sierksdorf (Hansa-Park)",88
"1036","Berlin","GÃ¼tersloh",88
"1037","Berlin","Zakopane",88
"1038","Berlin","Deventer",88
"1039","Berlin","Lund",88
"1040","Berlin","Timmendorfer Strand",88
"1041","Berlin","Emden",88
"1042","Berlin","Helmstedt",88
"1043","Berlin","Enschede",88
"1044","Berlin","Aalen",88
"1045","Berlin","Merseburg",88
"1046","Berlin","Graal-MÃ¼ritz",88
"1047","Berlin","Ludwigshafen",88
"1048","Berlin","Reutlingen",88
"1049","Berlin","Schweinfurt",88
"1050","Berlin","Garmisch-Partenkirchen",88
"1051","Berlin","Ansbach",88
"1052","Berlin","Ilmenau",88
"1053","Berlin","Salzgitter",88
"1054","Berlin","Pasewalk",88
"1055","Berlin","Halberstadt",88
"1056","Berlin","Borken",88
"1057","Berlin","FÃ¼rth",88
"1058","Berlin","Nordhausen",88
"1059","Berlin","GÃ¶hren",88
"1060","Berlin","Itzehoe",88
"1061","Berlin","BÃ¼sum",88
"1062","Berlin","Melle",88
"1063","Berlin","St. Peter-Ording",88
"1064","Berlin","Peine",88
"1065","Berlin","Bottrop",88
"1066","Berlin","Herne",88
"1067","Berlin","Bansin",88
"1068","Berlin","Hoyerswerda",88
"1069","Berlin","Homburg",88
"1070","Berlin","Pilsen",88
"1071","Berlin","Rendsburg",88
"1072","Berlin","Sellin",88
"1073","Berlin","WeiÃŸenfels",88
"1074","Berlin","Remscheid",88
"1075","Berlin","Bad Oeynhausen",88
"1076","Berlin","Kattowitz",88
"1077","Berlin","Bad Harzburg",88
"1078","Berlin","Wetzlar",88
"1079","Berlin","Bernburg",88
"1080","Berlin","Kolding",88
"1081","Berlin","KÃ¶then",88
"1082","Berlin","Spremberg",88
"1083","Berlin","Bregenz",88
"1084","Berlin","GrÃ¶mitz",88
"1085","Berlin","Schleswig",88
"1086","Berlin","Zella-Mehlis (Suhl/Oberhof)",88
"1087","Berlin","Aschersleben",88
"1088","Berlin","Delmenhorst",88
"1089","Berlin","Bocholt",88
"1090","Berlin","Bad Hersfeld",88
"1091","Berlin","Bad Doberan",88
"1092","Berlin","Esbjerg",88
"1093","Berlin","Zeitz",88
"1094","Berlin","LÃ¶wenberg",88
"1095","Berlin","Weinheim (BergstraÃŸe)",88
"1096","Berlin","Dierhagen",88
"1097","Berlin","MÃ¼nchberg",88
"1098","Berlin","Wustrow",88
"1099","Berlin","Montabaur",88
"1100","Berlin","Winterberg",88
"1101","Berlin","Maribor",88
"1102","Berlin","Neckarsulm",88
"1103","Berlin","Arnheim",88
"1104","Berlin","LÃ¶rrach",88
"1105","Berlin","Helsingborg",88
"1106","Berlin","Schwandorf",88
"1107","Berlin","JÃ¶nkÃ¶ping",88
"1108","Berlin","Arnsberg",88
"1109","Berlin","LinkÃ¶ping",88
"1110","Berlin","Delft",88
"1111","Berlin","Hamburg Flughafen",88
"1112","Berlin","Villingen-Schwenningen",88
"1113","Berlin","Saalfeld an der Saale",88
"1114","Berlin","Baabe",88
"1115","Berlin","Villach",88
"1116","Berlin","Rudolstadt",88
"1117","Berlin","Liberec",88
"1118","Berlin","Pirna",88
"1119","Berlin","Achim",88
"1120","Berlin","Apeldoorn",88
"1121","Berlin","Nienhagen",88
"1122","Berlin","Westerstede",88
"1123","Berlin","Chur",88
"1124","Berlin","Verdun",88
"1125","Berlin","Hengelo",88
"1126","Berlin","Schleiz",88
"1127","Berlin","Szeged",88
"1128","Berlin","MÃ¼nchen-Flughafen",88
"1129","Berlin","BremervÃ¶rde",88
"1130","Berlin","Marktredwitz",88
"1131","Berlin","Sinsheim",88
"1132","Berlin","Oppeln",88
"1133","Berlin","Selb",88
"1134","Berlin","Linstow",88
"1135","Berlin","Halmstad",88
"1136","Berlin","Bergen auf RÃ¼gen",88
"1137","Berlin","NorrkÃ¶ping",88
"1138","Berlin","Amersfoort",88
"1139","Berlin","Meschede",88
"1140","Berlin","Alsfeld",88
"1141","Berlin","Zabrze",88
"1142","Berlin","Olpe",88
"1143","Berlin","Bad Schandau",88
"1144","Berlin","Northeim",88
"1145","Berlin","Medyka",88
"1146","Berlin","Thiendorf",88
"1147","Berlin","UhlstÃ¤dt",88
"1148","Berlin","Brzeg",88
"1149","Berlin","Graz",88
"1150","Berlin","Sinaia",88
"1151","Berlin","Bispingen",88
"1152","Berlin","SiÃ³fok",88
"1153","Berlin","Metz",88
"1154","Berlin","Bad Zwesten",88
"1155","Berlin","Reims",88
"1156","Berlin","Luzern",88
"1157","Berlin","GyÅ‘r",88
"1158","Berlin","Dillenburg",88
"1159","Berlin","Zenica",88
"1160","Berlin","NykÃ¸bing Falster",88
"1161","Berlin","Donaueschingen",88
"1162","Berlin","Emmen",88
"1163","Berlin","Bad Homburg",88
"1164","Berlin","Teschendorf (LÃ¶wenberger Land)",88
"1165","Berlin","Riegel am Kaiserstuhl",88
"1166","Berlin","Flughafen Frankfurt-Hahn",88
"1167","Berlin","Wolpertshausen",88
"1168","Berlin","Schaffhausen",88
"1169","Berlin","Gladenbach",88
"1170","Berlin","Kakanj",88
"1171","Berlin","Konin",88
"1172","Berlin","Lille",88
"1173","Berlin","Rijeka",88
"1174","Berlin","Hinterzarten",88
"1175","Berlin","Gdynia",88
"1176","Berlin","Diedenhofen (Thionville)",88
"1177","Berlin","OstrÃ³da",88
"1178","Berlin","Å½epÄe",88
"1179","Berlin","Zgierz",88
"1180","Berlin","Gent",88
"1181","Berlin","Titisee-Neustadt",88
"1182","Berlin","Frankfurt Flughafen",88
"1183","Berlin","Nassenheide",88
"1184","Berlin","WaÅ‚cz",88
"1185","Berlin","Born auf dem Darss",88
"1186","Berlin","Wittlich",88
"1187","Berlin","Koszalin",88
"1188","Berlin","Aichach",88
"1189","Berlin","Maglaj",88
"1190","Berlin","Stockholm Arlanda T 5",88
"1191","Berlin","KrusÃ¥",88
"1192","Berlin","Ostrava",88
"1193","Berlin","GorzÃ³w Wielkopolski",88
"1194","Berlin","Polch",88
"1195","Berlin","Kolobrzeg",88
"1196","Berlin","Visoko",88
"1197","Berlin","PrzemyÅ›l",88
"1198","Berlin","Mailand-Malpensa Flughafen",88
"1199","Berlin","RuÅ¾omberok",88
"1200","Berlin","Sopot",88
"1201","Berlin","Himmelkron",88
"1202","Berlin","Olsztyn",88
"1203","Berlin","Kiseljak",88
"1204","Berlin","Aue",88
"1205","Berlin","Vejle",88
"1206","Berlin","KoÅ¡ice",88
"1207","Berlin","Wieck auf dem DarÃŸ",88
"1208","Berlin","Slubice",88
"1209","Berlin","Beverstedt",88
"1210","Berlin","ElblÄ…g",88
"1211","Berlin","OrlamÃ¼nde",88
"1212","Berlin","TarnÃ³w",88
"1213","Berlin","Stollberg",88
"1214","Berlin","Randers",88
"1215","Berlin","PreÅ¡ov",88
"1216","Berlin","ÅÃ³dÅº",88
"1217","Berlin","OÅ›no Lubuskie",88
"1218","Berlin","Wittichenau",88
"1219","Berlin","Gniezno",88
"1220","Berlin","Slupsk",88
"1221","Berlin","Arad",88
"1222","Berlin","Frankfurt (Oder)",88
"1223","Berlin","Weiden in der Oberpfalz",88
"1224","Berlin","Poprad",88
"1225","Berlin","Budweis",88
"1226","Berlin","Chojnice",88
"1227","Berlin","Kleinwelka",88
"1228","Berlin","InowrocÅ‚aw",88
"1229","Berlin","Stettin-GoleniÃ³w Flughafen",88
"1230","Berlin","BraÈ™ov",88
"1231","Berlin","Jihlava",88
"1232","Berlin","Riwne",88
"1233","Berlin","Å½ilina",88
"1234","Berlin","Neheim-HÃ¼sten",88
"1235","Berlin","ToruÅ„",88
"1236","Berlin","Starogard GdaÅ„ski",88
"1237","Berlin","KÃ¶nigswartha",88
"1238","Berlin","Schwiebus",88
"1239","Berlin","Lutherstadt Wittenberg",88
"1240","Berlin","FÄƒgÄƒraÈ™",88
"1241","Berlin","Znojmo",88
"1242","Berlin","Schytomyr",88
"1243","Berlin","Clausthal-Zellerfeld",88
"1244","Berlin","CzÅ‚uchÃ³w",88
"1245","Berlin","GroÃŸ SÃ¤rchen",88
"1246","Berlin","CzÄ™stochowa",88
"1247","Berlin","Eisenberg",88
"1248","Berlin","PloieÈ™ti",88
"1249","Berlin","Osterode",88
"1250","Berlin","Bydgoszcz",88
"1251","Berlin","Meersburg",88
"1252","Berlin","Bled",88
"1253","Berlin","Strzelce KrajeÅ„skie",88
"1254","Berlin","Neschwitz",88
"1255","Berlin","Gleiwitz (Gliwice)",88
"1256","Berlin","Doboj",88
"1257","Berlin","SebeÈ™",88
"1258","Berlin","Neustadt in Holstein",88
"1259","Berlin","Hasselt",88
"1260","Berlin","Å»nin",88
"1261","Berlin","RzeszÃ³w",88
"1262","Berlin","SuwaÅ‚ki",88
"1263","Berlin","Samac",88
"1264","Berlin","Lipova",88
"1265","Berlin","Drachten",88
"1266","Berlin","MyÅ›lenice",88
"1267","Berlin","Uplengen",88
"1268","Berlin","AugustÃ³w",88
"1269","Berlin","Sarpsborg",88
"1270","Berlin","Legnica",88
"1271","Berlin","ModriÄa",88
"1272","Berlin","OrÄƒÈ™tie",88
"1273","Berlin","Nowy Targ",88
"1274","Berlin","Mellrichstadt",88
"1275","Berlin","BiaÅ‚ystok",88
"1276","Berlin","IÅ‚owa",88
"1277","Berlin","Wien Flughafen",88
"1278","Berlin","Trient",88
"1279","Start","End",253
"1280","Stralsund","Bernau bei Berlin",253
"1281","Bergen auf RÃ¼gen","Bernau bei Berlin",253
"1282","Binz","Bernau bei Berlin",253
"1283","Sellin","Bernau bei Berlin",253
"1284","Baabe","Bernau bei Berlin",253
"1285","GÃ¶hren","Bernau bei Berlin",253
"1286","Dresden","Bernau bei Berlin",253
"1287","Leipzig","Bernau bei Berlin",253
"1288","Greifswald","Bernau bei Berlin",253
"1289","Start","End",299
"1290","Berlin","Bernburg",299
"1291","Bernburg","Neschwitz",299
"1292","Bernburg","Bautzen",299
"1293","Bernburg","Cottbus",299
"1294","Bernburg","GÃ¶rlitz",299
"1295","Bernburg","Hoyerswerda",299
"1296","Spremberg","Bernburg",299
"1297","Bernburg","Wittichenau",299
"1298","Bernburg","Kleinwelka",299
"1299","Bernburg","KÃ¶nigswartha",299
"1300","Bernburg","GroÃŸ SÃ¤rchen",299
"1301","Start","End",280
"1302","Berlin","Beverstedt",280
"1303","Hamburg","Beverstedt",280
"1304","Stade","Beverstedt",280
"1305","Cuxhaven","Beverstedt",280
"1306","Start","End",302
"1307","Bielefeld","Wetter (Hessen)",302
"1308","KÃ¶ln","Bielefeld",302
"1309","Braunschweig","Bielefeld",302
"1310","Essen","Bielefeld",302
"1311","Hamburg","Bielefeld",302
"1312","Bochum","Bielefeld",302
"1313","Hannover","Bielefeld",302
"1314","Frankfurt","Bielefeld",302
"1315","DÃ¼sseldorf","Bielefeld",302
"1316","Berlin","Bielefeld",302
"1317","Duisburg","Bielefeld",302
"1318","Magdeburg","Bielefeld",302
"1319","Kaiserslautern","Bielefeld",302
"1320","NÃ¼rnberg","Bielefeld",302
"1321","Bremen","Bielefeld",302
"1322","Dortmund","Bielefeld",302
"1323","MÃ¼nchen","Bielefeld",302
"1324","Leipzig","Bielefeld",302
"1325","Bielefeld","Amsterdam",302
"1326","WÃ¼rzburg","Bielefeld",302
"1327","Bielefeld","Paris",302
"1328","Bielefeld","Ravensburg",302
"1329","Bielefeld","Lippstadt",302
"1330","Karlsruhe","Bielefeld",302
"1331","Wuppertal","Bielefeld",302
"1332","Aachen","Bielefeld",302
"1333","GÃ¶ttingen","Bielefeld",302
"1334","Mannheim","Bielefeld",302
"1335","Bielefeld","Prag",302
"1336","Augsburg","Bielefeld",302
"1337","Rostock","Bielefeld",302
"1338","Heidelberg","Bielefeld",302
"1339","Bielefeld","Bremerhaven",302
"1340","Bielefeld","BrÃ¼ssel",302
"1341","Bielefeld","Flensburg",302
"1342","Bielefeld","Kopenhagen",302
"1343","Bielefeld","Fulda",302
"1344","Bielefeld","Marburg",302
"1345","MÃ¶nchengladbach","Bielefeld",302
"1346","Bielefeld","Bocholt",302
"1347","Bielefeld","Eindhoven",302
"1348","Bamberg","Bielefeld",302
"1349","Chemnitz","Bielefeld",302
"1350","Bielefeld","Lille",302
"1351","Erlangen","Bielefeld",302
"1352","Bielefeld","Stockholm",302
"1353","Bielefeld","Antwerpen",302
"1354","Bielefeld","Hasselt",302
"1355","Bielefeld","Kassel",302
"1356","Bielefeld","Bad Arolsen",302
"1357","Bielefeld","Arnheim",302
"1358","Bielefeld","Maastricht",302
"1359","Bielefeld","Bonn",302
"1360","Bielefeld","Korbach",302
"1361","Bielefeld","Utrecht",302
"1362","Bielefeld","Wismar",302
"1363","Bielefeld","Kiel",302
"1364","Bielefeld","Herzhausen (VÃ¶hl)",302
"1365","Stuttgart","Bielefeld",302
"1366","Friedrichshafen","Bielefeld",302
"1367","Bielefeld","Venlo",302
"1368","Bielefeld","SaarbrÃ¼cken",302
"1369","Bielefeld","Frankenberg (Eder)",302
"1370","Heilbronn","Bielefeld",302
"1371","Bielefeld","Wiesbaden",302
"1372","Reutlingen","Bielefeld",302
"1373","Bielefeld","Gent",302
"1374","Bielefeld","MÃ¼nchen-Flughafen",302
"1375","Bielefeld","Lutherstadt Wittenberg",302
